"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17"
"1",-2.71696555369627,1.10695120641739,1.79256861893576,0.51106257471452,0.200912616823262,1.33126514842526,0.714699980752322,-0.569297291654045,-0.391053300991916,-0.337571096251679,0.00827748161036423,0.330721830600312,0.0382773880116203,-0.00578101394230171,-0.138024137945172,-0.0418635845290334,0.083429246313645
"2",-1.19825637380762,-3.36076903117251,1.18893313526068,1.19651944201489,0.389975126550589,-0.322878390101367,-0.655664145377425,0.577230842700953,0.293126607347917,0.104889443638086,0.520771227443294,0.556493011398661,-0.157876974155283,0.0673319457735093,-0.258066856618511,-0.0781533907580689,0.0692558567618924
"3",0.17997299879411,1.80015193618315,0.81311055929094,0.768669610743972,0.78555887708928,-0.243711791535323,0.189867720691384,1.2034045241717,-0.182433786050807,-0.283008910846686,0.00691681799516822,-0.345344248702585,0.178166523600921,-0.25699033123568,0.0292092518395891,-0.132873385008514,0.0075139097666531
"4",0.308536596270194,1.6969519295399,-0.337915321890619,0.942825799464451,-0.304343249483015,0.558612756076596,-1.39377857233139,-0.363890319879835,-0.0658941183216123,0.356920519755178,-0.145305581558005,-0.259191444009762,-0.0954712552701794,0.116266386971065,0.0291790208863747,0.0374576384791988,0.011421679215101
"5",-1.7850401872399,1.5636064154238,-0.278915316016981,1.05892915898065,0.232548600838751,0.758568231544798,0.143278358086542,0.703749025650681,0.360184912493264,-0.319896098335082,0.202364632400865,-0.14458707448936,-0.355506688281905,0.180479501495862,0.16202918030816,0.103801688245778,-0.0301031512785833
"6",-4.04671067430228,2.11950103971763,-1.53336481330988,-0.511223593188194,-0.331929783497644,0.261327772131676,0.939495832902672,0.0808018284092261,0.73492642549479,0.0206227764805153,0.388712362974445,-0.138558514860309,0.0171325715757668,-0.0779769061678934,-0.13133769325571,0.0908156739852469,0.0406633930136733
"7",0.480663858537619,-0.966213483957351,-2.25878927076617,1.53855848799747,-1.20738729594563,-0.331537350967958,0.521053333450351,-0.0435101938675914,0.0410224075535704,0.323559789764459,-0.404251390567022,-0.0673197531012361,0.111166353706949,-0.10765337098912,-0.166102693583315,-0.0845942825561169,0.0910530803265519
"8",-2.99233097884511,0.501246579851082,-0.299363687727088,-0.100866661943019,-0.153715006458898,-0.555425590336635,-0.4608116387129,0.307090789853921,-0.592121573297751,0.485216090739871,-0.113701605865647,0.118024656991031,0.00289565838185077,0.0257721655472096,0.133781120649797,0.0176813156772262,0.273472452788626
"9",0.0912412156535958,2.16244396286135,0.535001316377063,-0.313982898208544,0.277029361764577,0.181200614307473,-0.219599191772198,0.197104924321483,-0.224367957753482,0.55107751393177,0.276476232362972,-0.0321687585067876,-0.0951569416661481,-0.219096243490735,0.0408575411038445,-0.0826699606758777,-0.173084213043971
"10",2.9186725387163,0.0342933645238535,-0.238033103365113,-0.542160560519077,0.986744201594209,0.38388032438398,-0.0980915078270568,-0.411810870954697,0.078797207322359,0.43541152364211,-0.15206950407326,-0.156242558797775,-0.283570411586855,-0.17616258306309,-0.221326548961887,0.0498378750179429,-0.160615561902432
"11",7.65689226652288,-1.16368180406859,-2.20607894795545,-0.364109713349648,1.58940960187828,0.429428982421555,0.296011850373952,0.208068218955816,-0.341494837778386,-0.121149932933052,0.204703823252141,0.270470429920367,0.180243433257469,0.274023800907359,0.0631174669003313,-0.0117752480519878,-0.0197538034510703
"12",2.47264803621437,2.76292159924095,-2.18435797637316,-0.308654713474847,-0.392794996300659,-1.30499141788125,0.184027872071877,-0.304526025081608,-0.248903747582175,-0.224193081857235,0.479302371180614,0.217058499487747,-0.190465543696669,-0.00832633619628807,0.0690547672788583,0.073615690320522,0.0907264846997326
"13",-1.67345211791964,-1.90644947560582,-2.19355336722326,0.183049938016116,-1.5029627742323,0.171396882934825,-0.425605475700179,-0.124526008335299,-0.396034719026751,-0.656523402440002,0.00570010989215821,0.11783611223746,-0.0818941291585322,-0.0502006513072519,0.00542449098841726,-0.114205834156191,-0.242762277827799
"14",1.99359097357553,-2.25326305685006,-0.0996470556114199,-1.39648071604938,-0.894479903301849,1.196709628381,0.0320367758218941,0.720928955093681,-0.360046066228298,0.202354717732916,-0.103127723182419,0.168854401110999,0.0849397535008425,-0.306710563212316,0.0509479000909494,0.126267669433277,0.0385049500601631
"15",4.58123543112199,-1.37971357042089,1.9014554165725,0.543212672691401,-0.476893561988428,-0.356450985527341,1.10905926442016,-0.350031637274973,0.132489276285461,0.378060838307877,-0.350934759987031,0.140494700582633,-0.325090849947034,0.00659568236340314,0.205836348434025,-0.0678636450671397,0.0198029376758862
"16",1.6582009113036,1.90179446920727,0.101116223271419,-0.0755586296405426,-0.163329891156204,-0.299146479534115,-0.0676851218453671,-0.189187996190039,0.096669967250308,0.588866957906358,0.201914228366786,-0.132428774698345,0.309848023307084,0.172288757671965,-0.105315401245375,-0.0513361480011003,-0.056228014067647
"17",4.67120633657994,-1.51269658458079,1.05663196994654,0.815226154209164,-0.265185173440758,-0.443074605542323,-0.165066547505352,0.0150976362515978,0.175346898842815,-0.405344941553174,-0.148886761793982,-0.40007210780544,0.11893540909969,0.000942444518534819,-0.188030007486224,0.341699466918061,0.0297151428418088
"18",3.32787656107814,1.84685652790556,1.89145429419994,-1.16386902471745,-1.30088375459831,-0.0199060460266195,-0.527964332037927,0.0307860377266541,0.920173445028345,-0.198457028850955,0.0835809070811153,0.433237570233921,0.181763730223153,0.0217860635887274,0.102550155460119,-0.0350377806761439,-0.0212113763116377
"19",-2.45713753940047,-0.981231519809127,0.868791836350155,-1.2384572510336,0.652272271028509,-1.86685220805395,-0.055215235007511,0.1588066183941,-0.066254960810781,-0.292422608914048,-0.323603516458544,-0.0421985513713357,-0.0960752589356573,-0.0796694734343335,0.00035513794964136,0.0225848312222333,-0.0782767395610196
"20",0.000812922964027878,1.12542360770102,-0.833588597321258,-1.11780129926431,0.444990226309248,0.27489699392232,-0.180107797418563,0.200290987325584,0.401596799385867,-0.314301357725977,-0.874186543434957,-0.076953985758802,-0.0772757231222072,0.190478531031595,-0.159480524027766,-0.234581673876281,0.0946612016480499
"21",-0.963627241225815,-0.627405773291277,0.542381947790192,1.34785283767489,-0.0365665906652823,-0.0246832430774944,0.137816809133066,0.00891949982704367,0.0914059591844771,-0.0036956842041116,-0.221770399101137,-0.140283352315935,0.202506843637289,0.123784169314142,0.296879975090497,-0.0199017935878024,-0.135137386144708
